tic,date,neg,neu,pos,compound
FICO,2023-09-12,0.0,0.816,0.184,0.5423
FICO,2023-09-13,0.0,0.9215,0.0785,0.0386
FICO,2023-09-28,0.0,0.515,0.485,0.7999
FICO,2023-10-02,0.0,0.635,0.365,0.3182
FICO,2023-10-04,0.0,0.6116666666666667,0.38833333333333336,0.6728333333333333
FICO,2023-10-05,0.0,0.829,0.171,0.4364
FICO,2023-10-09,0.085,0.233,0.682,0.8271
FICO,2023-10-12,0.0,0.729,0.271,0.3818
FICO,2023-10-16,0.0,0.71,0.29,0.5423
FICO,2023-10-17,0.0,0.7326666666666667,0.26733333333333337,0.45070000000000005
FICO,2023-10-20,0.0,1.0,0.0,0.0
FICO,2023-10-21,0.0,0.869,0.131,0.2057
FICO,2023-10-25,0.0,0.9079999999999999,0.092,0.10115
FICO,2023-10-26,0.0,0.859,0.141,0.2023
FICO,2023-10-27,0.0,0.925,0.075,0.1591
FICO,2023-11-01,0.0,0.647,0.353,0.5994
FICO,2023-11-02,0.0,0.776,0.224,0.3818
FICO,2023-11-03,0.0985,0.653,0.249,0.21949999999999997
FICO,2023-11-06,0.0,0.7705,0.22949999999999998,0.45204999999999995
FICO,2023-11-08,0.0,0.7152000000000001,0.2848,0.3955
FICO,2023-11-09,0.0,0.776,0.22400000000000003,0.3024
FICO,2023-11-10,0.0,1.0,0.0,0.0
FICO,2023-11-13,0.113,0.513,0.374,0.7269
FICO,2023-11-15,0.0,0.7865,0.2135,0.3182
FICO,2023-11-16,0.04133333333333333,0.6776666666666666,0.28099999999999997,0.5473333333333333
FICO,2023-11-17,0.0,0.845,0.155,0.27115
FICO,2023-11-18,0.0,0.599,0.401,0.6908
FICO,2023-11-20,0.1815,0.5405,0.27749999999999997,0.17045000000000002
FICO,2023-11-21,0.0,0.8175,0.1825,0.1591
FICO,2023-11-23,0.0,0.571,0.429,0.5423
FICO,2023-11-27,0.0,0.729,0.271,0.3818
FICO,2023-11-28,0.0,0.745,0.255,0.34
FICO,2023-12-01,0.0,0.794,0.206,0.3818
FICO,2023-12-05,0.0,0.714,0.286,0.6369
FICO,2023-12-13,0.0,0.6365000000000001,0.36350000000000005,0.5896
FICO,2023-12-14,0.0,0.729,0.271,0.3818
FICO,2023-12-16,0.0,0.621,0.379,0.6908
FICO,2023-12-20,0.051,0.759,0.19000000000000003,0.2424666666666667
FICO,2023-12-21,0.0,0.429,0.571,0.7906
FICO,2024-01-05,0.0,0.667,0.333,0.5423
FICO,2024-01-08,0.0,1.0,0.0,0.0
FICO,2024-01-09,0.0,0.8005,0.1995,0.32730000000000004
FICO,2024-01-10,0.0,0.722,0.278,0.4019
FICO,2024-01-11,0.0,0.781,0.219,0.25880000000000003
FICO,2024-01-12,0.085,0.6575,0.2575,0.3524
FICO,2024-01-16,0.0,0.85,0.15,0.3182
FICO,2024-01-18,0.0,0.859,0.141,0.3182
FICO,2024-01-19,0.0,0.685,0.315,0.5574
FICO,2024-01-20,0.0,1.0,0.0,0.0
FICO,2024-01-22,0.0,0.718,0.282,0.3979333333333333
FICO,2024-01-24,0.0,1.0,0.0,0.0
FICO,2024-01-25,0.0,0.6792857142857143,0.32071428571428573,0.46268571428571426
FICO,2024-01-26,0.04725,0.68525,0.2675,0.2322
FICO,2024-01-29,0.0,0.729,0.271,0.3818
FICO,2024-01-30,0.0,0.777,0.223,0.3182
FICO,2024-01-31,0.0,0.355,0.645,0.8442
FIS,2023-07-26,0.0,0.752,0.248,0.39225
FIS,2023-07-28,0.0,1.0,0.0,0.0
FIS,2023-08-02,0.0,0.9781428571428571,0.021857142857142856,0.028900000000000002
FIS,2023-08-03,0.0,1.0,0.0,0.0
FIS,2023-08-04,0.146,0.573,0.28,0.2732
FIS,2023-08-05,0.0,0.736,0.264,0.4939
FIS,2023-08-08,0.0,1.0,0.0,0.0
FIS,2023-08-09,0.0,1.0,0.0,0.0
FIS,2023-08-11,0.0,0.774,0.226,0.3612
FIS,2023-08-15,0.0,0.968,0.032,0.0386
FIS,2023-08-22,0.0,1.0,0.0,0.0
FIS,2023-08-25,0.052,0.832,0.11566666666666665,0.07603333333333333
FIS,2023-08-29,0.0,0.588,0.412,0.7717
FIS,2023-08-31,0.0,0.8125,0.1875,0.31845
FIS,2023-09-01,0.0,1.0,0.0,0.0
FIS,2023-09-06,0.217,0.783,0.0,-0.3612
FIS,2023-09-07,0.0,1.0,0.0,0.0
FIS,2023-09-08,0.0,0.833,0.167,0.34
FIS,2023-09-12,0.0,1.0,0.0,0.0
FIS,2023-09-15,0.0,0.7104999999999999,0.2895,0.5558500000000001
FIS,2023-09-17,0.099,0.658,0.243,0.4118
FIS,2023-09-18,0.0,1.0,0.0,0.0
FIS,2023-09-20,0.0,0.9165,0.0835,0.10115
FIS,2023-09-21,0.0,1.0,0.0,0.0
FIS,2023-09-22,0.19966666666666666,0.6703333333333333,0.13,-0.07676666666666666
FIS,2023-10-03,0.0,1.0,0.0,0.0
FIS,2023-10-04,0.071,0.6825,0.2465,0.41169999999999995
FIS,2023-10-09,0.0,1.0,0.0,0.0
FIS,2023-10-11,0.0,1.0,0.0,0.0
FIS,2023-10-12,0.0,0.833,0.167,0.2023
FIS,2023-10-17,0.0,0.833,0.167,0.2023
FIS,2023-10-18,0.0,1.0,0.0,0.0
FIS,2023-10-19,0.072,0.808,0.12,0.05135
FIS,2023-10-20,0.0,1.0,0.0,0.0
FIS,2023-10-23,0.0,1.0,0.0,0.0
FIS,2023-10-24,0.0,0.602,0.398,0.6486
FIS,2023-10-31,0.0,1.0,0.0,0.0
FIS,2023-11-01,0.0,1.0,0.0,0.0
FIS,2023-11-02,0.0,1.0,0.0,0.0
FIS,2023-11-03,0.298,0.702,0.0,-0.5267
FIS,2023-11-06,0.0,1.0,0.0,0.0
FIS,2023-11-07,0.021166666666666667,0.867,0.11183333333333334,0.22601666666666667
FIS,2023-11-08,0.0,1.0,0.0,0.0
FIS,2023-11-14,0.0,0.625,0.375,0.765
FIS,2023-11-21,0.0,1.0,0.0,0.0
FIS,2023-11-24,0.0,1.0,0.0,0.0
FIS,2023-12-01,0.0,1.0,0.0,0.0
FIS,2023-12-06,0.0,1.0,0.0,0.0
FIS,2023-12-07,0.049,0.7849999999999999,0.166,0.396
FIS,2023-12-11,0.0,0.826,0.174,0.2263
FIS,2023-12-12,0.0,0.845,0.155,0.5106
FIS,2023-12-19,0.026,0.8465,0.1275,0.1941
FIS,2023-12-20,0.0,0.6695,0.3305,0.5167
FIS,2024-01-03,0.0,1.0,0.0,0.0
FIS,2024-01-09,0.0,1.0,0.0,0.0
FIS,2024-01-10,0.0,1.0,0.0,0.0
FIS,2024-01-11,0.0,0.806,0.194,0.34
FIS,2024-01-16,0.0,1.0,0.0,0.0
FIS,2024-01-17,0.0,1.0,0.0,0.0
FIS,2024-01-24,0.0,1.0,0.0,0.0
FIS,2024-01-30,0.0,1.0,0.0,0.0
FIS,2024-01-31,0.0,1.0,0.0,0.0
FIS,2024-02-01,0.0,1.0,0.0,0.0
FITB,2023-08-22,0.0,0.915,0.085,0.11333333333333334
FITB,2023-08-24,0.0,0.833,0.167,0.2023
FITB,2023-08-25,0.0,1.0,0.0,0.0
FITB,2023-08-28,0.0,0.791,0.209,0.5719
FITB,2023-09-05,0.0,1.0,0.0,0.0
FITB,2023-09-11,0.0,0.784,0.216,0.5267
FITB,2023-09-12,0.0,0.469,0.531,0.7783
FITB,2023-09-13,0.0,1.0,0.0,0.0
FITB,2023-09-17,0.0,1.0,0.0,0.0
FITB,2023-09-19,0.0,1.0,0.0,0.0
FITB,2023-09-20,0.0,1.0,0.0,0.0
FITB,2023-09-21,0.0,1.0,0.0,0.0
FITB,2023-09-25,0.0,1.0,0.0,0.0
FITB,2023-09-26,0.143,0.857,0.0,-0.128
FITB,2023-09-27,0.0,0.819,0.181,0.4754
FITB,2023-09-28,0.0,0.8160000000000001,0.184,0.37505
FITB,2023-10-02,0.0,1.0,0.0,0.0
FITB,2023-10-03,0.0,1.0,0.0,0.0
FITB,2023-10-09,0.0,1.0,0.0,0.0
FITB,2023-10-12,0.0,1.0,0.0,0.0
FITB,2023-10-17,0.0,1.0,0.0,0.0
FITB,2023-10-18,0.0,0.8380000000000001,0.162,0.28636666666666666
FITB,2023-10-19,0.018666666666666668,0.8623333333333334,0.119,0.19932222222222223
FITB,2023-10-20,0.0,1.0,0.0,0.0
FITB,2023-10-24,0.266,0.734,0.0,-0.4404
FITB,2023-10-25,0.0,0.9125,0.0875,0.2261
FITB,2023-10-30,0.0,1.0,0.0,0.0
FITB,2023-10-31,0.0,0.584,0.416,0.6908
FITB,2023-11-01,0.0,1.0,0.0,0.0
FITB,2023-11-02,0.0,1.0,0.0,0.0
FITB,2023-11-03,0.339,0.661,0.0,-0.6249
FITB,2023-11-08,0.0,0.925,0.075,0.0772
FITB,2023-11-09,0.26133333333333336,0.7386666666666667,0.0,-0.3906
FITB,2023-11-10,0.0,1.0,0.0,0.0
FITB,2023-11-13,0.0,1.0,0.0,0.0
FITB,2023-11-14,0.0,0.9506666666666667,0.04933333333333333,0.12726666666666667
FITB,2023-11-15,0.0,0.7855,0.2145,0.4088
FITB,2023-11-16,0.0,0.903,0.097,0.17
FITB,2023-11-17,0.228,0.614,0.158,-0.2023
FITB,2023-11-27,0.0,1.0,0.0,0.0
FITB,2023-11-28,0.0,1.0,0.0,0.0
FITB,2023-11-30,0.0,0.9079999999999999,0.092,0.10115
FITB,2023-12-01,0.0,1.0,0.0,0.0
FITB,2023-12-07,0.0,1.0,0.0,0.0
FITB,2023-12-12,0.0,1.0,0.0,0.0
FITB,2023-12-14,0.0,0.879,0.121,0.24695
FITB,2023-12-15,0.215,0.593,0.193,-0.0772
FITB,2023-12-18,0.0,0.6375,0.3625,0.54605
FITB,2023-12-19,0.0,1.0,0.0,0.0
FITB,2023-12-20,0.0,1.0,0.0,0.0
FITB,2023-12-27,0.0,1.0,0.0,0.0
FITB,2023-12-29,0.0,1.0,0.0,0.0
FITB,2024-01-05,0.174,0.826,0.0,-0.2263
FITB,2024-01-09,0.0,0.741,0.259,0.6369
FITB,2024-01-10,0.236,0.764,0.0,-0.5267
FITB,2024-01-12,0.0,1.0,0.0,0.0
FITB,2024-01-15,0.0,1.0,0.0,0.0
FITB,2024-01-19,0.07322222222222223,0.8492222222222222,0.07755555555555554,0.03164444444444445
FITB,2024-01-20,0.0,1.0,0.0,0.0
FITB,2024-01-22,0.0,1.0,0.0,0.0
FITB,2024-01-23,0.0,1.0,0.0,0.0
FITB,2024-01-31,0.0,0.77,0.23,0.5563
FLT,2023-03-21,0.0,1.0,0.0,0.0
FLT,2023-03-23,0.0,0.856,0.144,0.4019
FLT,2023-03-27,0.0,0.847,0.153,0.4404
FLT,2023-03-28,0.0,1.0,0.0,0.0
FLT,2023-04-11,0.0,0.8945000000000001,0.1055,0.17
FLT,2023-04-12,0.0,0.874,0.126,0.20095
FLT,2023-04-14,0.0,0.654,0.346,0.6486
FLT,2023-04-21,0.0,1.0,0.0,0.0
FLT,2023-04-25,0.0,1.0,0.0,0.0
FLT,2023-04-26,0.143,0.857,0.0,-0.125
FLT,2023-04-27,0.0,0.773,0.22699999999999998,0.44620000000000004
FLT,2023-04-28,0.0,1.0,0.0,0.0
FLT,2023-05-03,0.0,1.0,0.0,0.0
FLT,2023-05-04,0.0,1.0,0.0,0.0
FLT,2023-05-09,0.0,1.0,0.0,0.0
FLT,2023-05-10,0.0,1.0,0.0,0.0
FLT,2023-05-11,0.0,1.0,0.0,0.0
FLT,2023-05-18,0.0,0.769,0.231,0.34
FLT,2023-05-19,0.0,1.0,0.0,0.0
FLT,2023-06-02,0.0,1.0,0.0,0.0
FLT,2023-06-08,0.0,0.684,0.316,0.7178
FLT,2023-06-09,0.0,1.0,0.0,0.0
FLT,2023-06-15,0.061,0.583,0.356,0.5654
FLT,2023-06-21,0.0,1.0,0.0,0.0
FLT,2023-07-07,0.0,0.816,0.184,0.2023
FLT,2023-07-11,0.0,1.0,0.0,0.0
FLT,2023-07-21,0.0,1.0,0.0,0.0
FLT,2023-07-25,0.0,1.0,0.0,0.0
FLT,2023-07-26,0.0,0.816,0.184,0.2023
FLT,2023-08-02,0.0,1.0,0.0,0.0
FLT,2023-08-03,0.0,0.75,0.25,0.3592
FLT,2023-08-08,0.0,0.9632,0.0368,0.04046
FLT,2023-08-09,0.0,0.9473333333333334,0.05266666666666667,0.042666666666666665
FLT,2023-08-10,0.0,0.81,0.19,0.189
FLT,2023-08-15,0.0,1.0,0.0,0.0
FLT,2023-08-22,0.0,0.923,0.077,0.125
FLT,2023-08-28,0.0,0.846,0.154,0.25
FLT,2023-08-29,0.0,1.0,0.0,0.0
FLT,2023-09-06,0.0,0.8945000000000001,0.1055,0.17
FLT,2023-09-07,0.0,1.0,0.0,0.0
FLT,2023-09-12,0.0,1.0,0.0,0.0
FLT,2023-09-20,0.0,0.9045000000000001,0.0955,0.1909
FLT,2023-10-02,0.0,0.584,0.416,0.6908
FLT,2023-10-06,0.0,1.0,0.0,0.0
FLT,2023-10-07,0.0,1.0,0.0,0.0
FLT,2023-10-19,0.0,1.0,0.0,0.0
FLT,2023-10-23,0.0,1.0,0.0,0.0
FLT,2023-10-26,0.0,1.0,0.0,0.0
FLT,2023-10-31,0.0,1.0,0.0,0.0
FLT,2023-11-01,0.125,0.875,0.0,-0.16463333333333333
FLT,2023-11-06,0.0,1.0,0.0,0.0
FLT,2023-11-08,0.0396,0.8446,0.11579999999999999,0.13435999999999998
FLT,2023-11-09,0.0465,0.9535,0.0,-0.038275
FLT,2023-11-10,0.0,1.0,0.0,0.0
FLT,2023-11-15,0.0,1.0,0.0,0.0
FLT,2023-12-05,0.0,0.855,0.145,0.1779
FLT,2023-12-07,0.0,0.773,0.227,0.4767
FLT,2023-12-08,0.0,0.902,0.098,0.148
FLT,2023-12-12,0.0,1.0,0.0,0.0
FLT,2023-12-19,0.0,0.877,0.123,0.1027
FLT,2023-12-20,0.0,1.0,0.0,0.0
FLT,2024-01-11,0.0,0.892,0.108,0.1779
FLT,2024-01-12,0.0,1.0,0.0,0.0
FLT,2024-01-15,0.0,1.0,0.0,0.0
FLT,2024-01-22,0.0,1.0,0.0,0.0
FLT,2024-01-23,0.0,0.753,0.247,0.3182
FLT,2024-01-31,0.0,0.794,0.206,0.3818
FLT,2024-02-02,0.0,1.0,0.0,0.0
FMC,2023-09-20,0.0,1.0,0.0,0.0
FMC,2023-09-25,0.0,1.0,0.0,0.0
FMC,2023-09-26,0.0,1.0,0.0,0.0
FMC,2023-09-27,0.0,0.838,0.162,0.4404
FMC,2023-09-28,0.297,0.541,0.162,-0.25
FMC,2023-09-30,0.0,1.0,0.0,0.0
FMC,2023-10-02,0.0,0.808,0.192,0.3902
FMC,2023-10-03,0.0,0.682,0.318,0.5667
FMC,2023-10-04,0.0,0.87,0.13,0.2023
FMC,2023-10-06,0.197,0.581,0.223,-0.0516
FMC,2023-10-09,0.0,1.0,0.0,0.0
FMC,2023-10-12,0.212,0.667,0.121,-0.296
FMC,2023-10-18,0.053,0.8785000000000001,0.0685,0.03610000000000001
FMC,2023-10-23,0.1019375,0.7621875,0.1359375,0.04084375
FMC,2023-10-24,0.06533333333333334,0.8333333333333334,0.10133333333333333,0.021733333333333344
FMC,2023-10-27,0.0,1.0,0.0,0.0
FMC,2023-10-29,0.0,0.847,0.153,0.4404
FMC,2023-10-30,0.1348,0.8208,0.0446,-0.15382
FMC,2023-10-31,0.05325,0.86075,0.086,0.10265
FMC,2023-11-01,0.0,1.0,0.0,0.0
FMC,2023-11-02,0.173,0.743,0.084,-0.2023
FMC,2023-11-03,0.0,0.847,0.153,0.4404
FMC,2023-11-05,0.0,1.0,0.0,0.0
FMC,2023-11-06,0.0,1.0,0.0,0.0
FMC,2023-11-07,0.0985,0.522,0.38,0.32435
FMC,2023-11-08,0.0,0.847,0.153,0.4404
FMC,2023-11-09,0.382,0.485,0.133,-0.6249
FMC,2023-11-11,0.292,0.584,0.124,-0.3182
FMC,2023-11-13,0.0,1.0,0.0,0.0
FMC,2023-11-14,0.164,0.703,0.133,-0.1027
FMC,2023-11-16,0.0935,0.8265,0.08025,-0.086275
FMC,2023-11-17,0.0,0.8409999999999999,0.159,0.18656666666666666
FMC,2023-11-20,0.0,0.78,0.22,0.33525
FMC,2023-11-27,0.164,0.703,0.133,-0.1027
FMC,2023-11-28,0.0,1.0,0.0,0.0
FMC,2023-11-29,0.0,0.8086666666666668,0.19133333333333333,0.2984666666666667
FMC,2023-12-01,0.146,0.6795,0.1745,0.061100000000000015
FMC,2023-12-05,0.0,0.8,0.2,0.3612
FMC,2023-12-07,0.136,0.7749999999999999,0.089,-0.04815
FMC,2023-12-09,0.0,0.715,0.285,0.4927
FMC,2023-12-12,0.0,1.0,0.0,0.0
FMC,2023-12-15,0.0,1.0,0.0,0.0
FMC,2023-12-18,0.0,1.0,0.0,0.0
FMC,2023-12-20,0.0,1.0,0.0,0.0
FMC,2023-12-24,0.062,0.8079999999999999,0.13,0.11320000000000001
FMC,2024-01-03,0.0,1.0,0.0,0.0
FMC,2024-01-04,0.0,1.0,0.0,0.0
FMC,2024-01-05,0.0,0.833,0.167,0.2023
FMC,2024-01-09,0.0,1.0,0.0,0.0
FMC,2024-01-10,0.0,1.0,0.0,0.0
FMC,2024-01-25,0.0,1.0,0.0,0.0
FMC,2024-01-29,0.0,1.0,0.0,0.0
FMC,2024-01-31,0.0,1.0,0.0,0.0
FMC,2024-02-01,0.0,1.0,0.0,0.0
FOX,2023-09-26,0.0,1.0,0.0,0.0
FOX,2023-09-28,0.0,0.809,0.191,0.5106
FOX,2023-09-29,0.0,0.787,0.213,0.2263
FOX,2023-10-05,0.0,1.0,0.0,0.0
FOX,2023-10-06,0.169,0.747,0.084,-0.5766
FOX,2023-10-09,0.0,1.0,0.0,0.0
FOX,2023-10-11,0.0,1.0,0.0,0.0
FOX,2023-10-12,0.0,1.0,0.0,0.0
FOX,2023-10-13,0.147,0.853,0.0,-0.2263
FOX,2023-10-16,0.134,0.619,0.247,0.2732
FOX,2023-10-18,0.0,1.0,0.0,0.0
FOX,2023-10-20,0.0,0.809,0.191,0.3818
FOX,2023-10-25,0.074,0.623,0.303,0.22315000000000002
FOX,2023-10-29,0.0,1.0,0.0,0.0
FOX,2023-10-31,0.0,1.0,0.0,0.0
FOX,2023-11-01,0.0,0.877,0.123,0.1027
FOX,2023-11-02,0.0,0.8868,0.11320000000000001,0.19722
FOX,2023-11-03,0.1695,0.8305,0.0,-0.23835
FOX,2023-11-06,0.0,1.0,0.0,0.0
FOX,2023-11-08,0.0,0.9285,0.0715,0.064
FOX,2023-11-09,0.067,0.63,0.303,0.29405
FOX,2023-11-13,0.09266666666666667,0.8026666666666666,0.10466666666666667,0.030666666666666675
FOX,2023-11-15,0.02875,0.89225,0.079,-0.071575
FOX,2023-11-16,0.062,0.8333333333333334,0.10466666666666667,0.05453333333333332
FOX,2023-11-17,0.0,0.727,0.273,0.45595
FOX,2023-11-20,0.04666666666666667,0.8513333333333333,0.102,0.13993333333333333
FOX,2023-11-21,0.0,1.0,0.0,0.0
FOX,2023-11-27,0.112,0.888,0.0,-0.1909
FOX,2023-11-28,0.0,0.95225,0.04775,0.12765
FOX,2023-11-29,0.0,0.865,0.135,0.1027
FOX,2023-11-30,0.0,1.0,0.0,0.0
FOX,2023-12-01,0.0,0.9295,0.0705,0.31245
FOX,2023-12-04,0.231,0.769,0.0,-0.3592
FOX,2023-12-07,0.0,1.0,0.0,0.0
FOX,2023-12-08,0.0,0.674,0.326,0.5256
FOX,2023-12-10,0.237,0.577,0.186,-0.2023
FOX,2023-12-11,0.09075,0.90925,0.0,-0.1366
FOX,2023-12-13,0.0,1.0,0.0,0.0
FOX,2023-12-14,0.0,1.0,0.0,0.0
FOX,2023-12-18,0.0,1.0,0.0,0.0
FOX,2023-12-19,0.0,0.7295,0.2705,0.3548
FOX,2023-12-21,0.0,1.0,0.0,0.0
FOX,2024-01-02,0.0,1.0,0.0,0.0
FOX,2024-01-03,0.0,1.0,0.0,0.0
FOX,2024-01-04,0.0,0.844,0.156,0.34
FOX,2024-01-07,0.0,1.0,0.0,0.0
FOX,2024-01-09,0.0,1.0,0.0,0.0
FOX,2024-01-10,0.0,1.0,0.0,0.0
FOX,2024-01-11,0.0,0.851,0.149,0.34040000000000004
FOX,2024-01-16,0.206,0.794,0.0,-0.2783
FOX,2024-01-17,0.07533333333333334,0.7450000000000001,0.17966666666666667,0.165
FOX,2024-01-18,0.0,0.685,0.315,0.5563
FOX,2024-01-22,0.0,1.0,0.0,0.0
FOX,2024-01-24,0.05566666666666667,0.8986666666666666,0.04566666666666667,-0.0065333333333333354
FOX,2024-01-25,0.0,1.0,0.0,0.0
FOX,2024-01-30,0.0,0.933,0.067,0.0772
FOXA,2023-09-29,0.0,0.787,0.213,0.2263
FOXA,2023-10-05,0.0,1.0,0.0,0.0
FOXA,2023-10-06,0.169,0.747,0.084,-0.5766
FOXA,2023-10-09,0.0,1.0,0.0,0.0
FOXA,2023-10-11,0.0,1.0,0.0,0.0
FOXA,2023-10-12,0.0,1.0,0.0,0.0
FOXA,2023-10-13,0.147,0.853,0.0,-0.2263
FOXA,2023-10-16,0.134,0.619,0.247,0.2732
FOXA,2023-10-18,0.0,1.0,0.0,0.0
FOXA,2023-10-20,0.0,0.809,0.191,0.3818
FOXA,2023-10-25,0.074,0.623,0.303,0.22315000000000002
FOXA,2023-10-29,0.0,1.0,0.0,0.0
FOXA,2023-10-31,0.0,1.0,0.0,0.0
FOXA,2023-11-01,0.0,0.877,0.123,0.1027
FOXA,2023-11-02,0.0,0.8868,0.11320000000000001,0.19722
FOXA,2023-11-03,0.1695,0.8305,0.0,-0.23835
FOXA,2023-11-06,0.0,1.0,0.0,0.0
FOXA,2023-11-08,0.0,0.9285,0.0715,0.064
FOXA,2023-11-09,0.067,0.63,0.303,0.29405
FOXA,2023-11-13,0.09266666666666667,0.8026666666666666,0.10466666666666667,0.030666666666666675
FOXA,2023-11-15,0.02875,0.89225,0.079,-0.071575
FOXA,2023-11-16,0.062,0.8333333333333334,0.10466666666666667,0.05453333333333332
FOXA,2023-11-17,0.0,0.727,0.273,0.45595
FOXA,2023-11-20,0.04666666666666667,0.8513333333333333,0.102,0.13993333333333333
FOXA,2023-11-21,0.0,1.0,0.0,0.0
FOXA,2023-11-27,0.112,0.888,0.0,-0.1909
FOXA,2023-11-28,0.0,0.95225,0.04775,0.12765
FOXA,2023-11-29,0.0,0.865,0.135,0.1027
FOXA,2023-11-30,0.0,1.0,0.0,0.0
FOXA,2023-12-01,0.0,0.9295,0.0705,0.31245
FOXA,2023-12-04,0.231,0.769,0.0,-0.3592
FOXA,2023-12-07,0.0,1.0,0.0,0.0
FOXA,2023-12-08,0.0,0.674,0.326,0.5256
FOXA,2023-12-10,0.237,0.577,0.186,-0.2023
FOXA,2023-12-11,0.09075,0.90925,0.0,-0.1366
FOXA,2023-12-13,0.0,1.0,0.0,0.0
FOXA,2023-12-14,0.0,1.0,0.0,0.0
FOXA,2023-12-18,0.0,1.0,0.0,0.0
FOXA,2023-12-19,0.0,0.8196666666666667,0.18033333333333335,0.23653333333333335
FOXA,2023-12-21,0.0,1.0,0.0,0.0
FOXA,2024-01-02,0.0,1.0,0.0,0.0
FOXA,2024-01-03,0.0,1.0,0.0,0.0
FOXA,2024-01-04,0.0,0.844,0.156,0.34
FOXA,2024-01-07,0.0,1.0,0.0,0.0
FOXA,2024-01-09,0.0,1.0,0.0,0.0
FOXA,2024-01-10,0.0,1.0,0.0,0.0
FOXA,2024-01-11,0.0,0.851,0.149,0.34040000000000004
FOXA,2024-01-16,0.206,0.794,0.0,-0.2783
FOXA,2024-01-17,0.07533333333333334,0.7450000000000001,0.17966666666666667,0.165
FOXA,2024-01-18,0.0,0.685,0.315,0.5563
FOXA,2024-01-19,0.0,1.0,0.0,0.0
FOXA,2024-01-22,0.0,1.0,0.0,0.0
FOXA,2024-01-24,0.05566666666666667,0.8986666666666666,0.04566666666666667,-0.0065333333333333354
FOXA,2024-01-25,0.0,1.0,0.0,0.0
FOXA,2024-01-30,0.0,0.933,0.067,0.0772
FRT,2023-05-18,0.0,0.686,0.314,0.4939
FRT,2023-05-22,0.0,0.704,0.296,0.4939
FRT,2023-06-01,0.0,1.0,0.0,0.0
FRT,2023-06-04,0.0,0.769,0.231,0.2023
FRT,2023-06-20,0.0,0.763,0.237,0.4767
FRT,2023-06-21,0.143,0.7649999999999999,0.092,-0.023849999999999996
FRT,2023-07-03,0.092,0.665,0.243,0.4519
FRT,2023-07-06,0.0,0.748,0.252,0.4019
FRT,2023-07-12,0.0,0.809,0.191,0.5106
FRT,2023-07-14,0.0,0.752,0.248,0.5106
FRT,2023-07-15,0.0,0.529,0.471,0.7377
FRT,2023-07-18,0.0,0.6805,0.3195,0.6361
FRT,2023-07-19,0.0,0.602,0.398,0.5106
FRT,2023-07-20,0.0,0.756,0.244,0.5022500000000001
FRT,2023-07-21,0.0,0.63,0.37,0.5719
FRT,2023-07-25,0.0,0.615,0.385,0.6124
FRT,2023-07-27,0.0,0.8725,0.1275,0.17
FRT,2023-07-28,0.0,0.805,0.195,0.4404
FRT,2023-07-31,0.0,1.0,0.0,0.0
FRT,2023-08-01,0.0,0.853,0.147,0.1806
FRT,2023-08-02,0.0,0.73175,0.26825,0.5106
FRT,2023-08-03,0.0434,0.8308,0.1258,0.07034
FRT,2023-08-09,0.0,1.0,0.0,0.0
FRT,2023-08-11,0.0,1.0,0.0,0.0
FRT,2023-08-13,0.0,1.0,0.0,0.0
FRT,2023-08-15,0.0,0.6459999999999999,0.354,0.45625000000000004
FRT,2023-08-17,0.165,0.65,0.185,0.1027
FRT,2023-08-23,0.0,0.763,0.237,0.4767
FRT,2023-08-28,0.0,0.64,0.36,0.5423
FRT,2023-08-31,0.0,0.5730000000000001,0.42700000000000005,0.6212
FRT,2023-09-01,0.0,0.7,0.30000000000000004,0.5106
FRT,2023-09-05,0.0,1.0,0.0,0.0
FRT,2023-09-08,0.0,0.806,0.194,0.5927
FRT,2023-09-09,0.0,0.68,0.32,0.5106
FRT,2023-09-11,0.186,0.814,0.0,-0.1531
FRT,2023-09-15,0.0,0.602,0.398,0.5106
FRT,2023-09-21,0.0,0.8009999999999999,0.199,0.2553
FRT,2023-09-22,0.0,0.485,0.515,0.6486
FRT,2023-09-29,0.149,0.851,0.0,-0.1027
FRT,2023-10-01,0.0,0.674,0.326,0.4404
FRT,2023-10-02,0.0,0.9363333333333334,0.06366666666666666,0.17020000000000002
FRT,2023-10-04,0.0,1.0,0.0,0.0
FRT,2023-10-11,0.0,0.659,0.341,0.6908
FRT,2023-10-12,0.0,0.7715000000000001,0.2285,0.31845
FRT,2023-10-30,0.0,0.8125,0.1875,0.31845
FRT,2023-11-02,0.0198,0.6874,0.2928,0.55386
FRT,2023-11-03,0.0,0.79525,0.20475,0.355775
FRT,2023-11-05,0.0,0.602,0.398,0.5106
FRT,2023-11-06,0.0,0.563,0.437,0.7351
FRT,2023-11-19,0.0,0.6845,0.3155,0.5292
FRT,2023-11-23,0.0,0.784,0.216,0.5106
FRT,2023-11-27,0.0,0.719,0.281,0.4404
FRT,2023-11-30,0.0,0.678,0.322,0.5859
FRT,2023-12-01,0.0,0.686,0.314,0.6705
FRT,2023-12-11,0.0,1.0,0.0,0.0
FRT,2023-12-12,0.0,1.0,0.0,0.0
FRT,2023-12-13,0.096,0.7050000000000001,0.199,0.14215000000000003
FRT,2023-12-21,0.0,0.488,0.512,0.6369
FRT,2023-12-24,0.0,1.0,0.0,0.0
FRT,2023-12-29,0.0,1.0,0.0,0.0
FRT,2024-01-04,0.0,0.809,0.191,0.5106
